# frames 51 (stride 5)  N 2160  L [30.40081735 30.50705776 35.207136  ]  dq_shell 0.1
# 직접 계산 (절단·창 없음). q(1/A)  S_N(q)  SEM  n_qvec
1.784634031737264703e-01 9.677738503392074865e-02 nan 1.000000000000000000e+00
2.609211371971058013e-01 2.954745278397662434e-01 1.203562412265275772e-01 8.000000000000000000e+00
3.450086605040368348e-01 2.017767268627969346e-01 8.674860726181637949e-02 5.000000000000000000e+00
4.584352300558751647e-01 3.817973093383966732e-01 8.757820806326173380e-02 2.600000000000000000e+01
5.708574169176481305e-01 3.299726125061392401e-01 6.065253324775542881e-02 1.900000000000000000e+01
6.516321411059677882e-01 2.769723950270377433e-01 4.146213357438260916e-02 3.400000000000000000e+01
7.443467413027372581e-01 3.755604316959936795e-01 5.440827747697223049e-02 4.500000000000000000e+01
8.494932434441877511e-01 3.400426050638264974e-01 5.607864845583615532e-02 5.900000000000000000e+01
9.447050142076071078e-01 4.390682863452267659e-01 6.041954100885236351e-02 7.400000000000000000e+01
1.052272973231591191e+00 4.181426152859103462e-01 4.735881532148546180e-02 9.500000000000000000e+01
1.144773025505972708e+00 6.230991369681027070e-01 6.340950526137824339e-02 1.060000000000000000e+02
1.250217275115412585e+00 6.779156606170224642e-01 5.626874897226484540e-02 1.270000000000000000e+02
1.350050309259659409e+00 1.005637591633472550e+00 8.542319179427283748e-02 1.640000000000000000e+02
1.459552995835198264e+00 1.128707925120427724e+00 8.141430348041779619e-02 1.750000000000000000e+02
1.546327658939558702e+00 1.535467600350906014e+00 1.056003229333861010e-01 1.820000000000000000e+02
1.651633029101999828e+00 1.326709897918864289e+00 8.913854932459788771e-02 2.370000000000000000e+02
1.747632887474776187e+00 1.267825989212986837e+00 8.603733946978218972e-02 2.350000000000000000e+02
1.847182644888367031e+00 9.651886319574616291e-01 5.889988145231456196e-02 2.860000000000000000e+02
1.947870267305203074e+00 8.601077631287560310e-01 4.770627279965899969e-02 3.350000000000000000e+02
