# frames 51 (stride 5)  N 2160  L [30.40081735 30.50705776 35.207136  ]  dq_shell 0.1
# 직접 계산 (절단·창 없음). q(1/A)  S_N(q)  SEM  n_qvec
1.784634031737264703e-01 1.684637283505837635e-01 nan 1.000000000000000000e+00
2.609211371971058013e-01 6.289249302205542069e-02 3.273287573984053067e-02 8.000000000000000000e+00
3.450086605040368348e-01 1.397451937897434271e-01 7.419028035122092468e-02 5.000000000000000000e+00
4.584352300558751647e-01 1.709820849068475757e-01 2.865658734892576054e-02 2.600000000000000000e+01
5.708574169176481305e-01 2.657993047083855309e-01 7.747771635588535100e-02 1.900000000000000000e+01
6.516321411059677882e-01 3.114635542413818348e-01 4.882359841435216646e-02 3.400000000000000000e+01
7.443467413027372581e-01 3.799844732586991070e-01 4.745326628084763770e-02 4.500000000000000000e+01
8.494932434441877511e-01 3.670081634025842976e-01 5.138113993722553952e-02 5.900000000000000000e+01
9.447050142076071078e-01 3.904680526006895636e-01 4.379584373220175159e-02 7.400000000000000000e+01
1.052272973231591191e+00 5.637455890092393229e-01 5.844836469928655492e-02 9.500000000000000000e+01
1.144773025505972708e+00 7.528686709449923242e-01 7.376472860696811629e-02 1.060000000000000000e+02
1.250217275115412585e+00 8.614494019659115764e-01 6.996797535287897774e-02 1.270000000000000000e+02
1.350050309259659409e+00 1.026963904755712198e+00 9.032177675094672786e-02 1.640000000000000000e+02
1.459552995835198264e+00 1.200308455361897009e+00 8.303134451253400827e-02 1.750000000000000000e+02
1.546327658939558702e+00 1.100749791553007340e+00 7.502710887771474324e-02 1.820000000000000000e+02
1.651633029101999828e+00 1.053223522389749256e+00 6.925084455171284792e-02 2.370000000000000000e+02
1.747632887474776187e+00 9.438737703164339354e-01 5.452804013234497510e-02 2.350000000000000000e+02
1.847182644888367031e+00 9.014033041937644652e-01 5.585871286017200094e-02 2.860000000000000000e+02
1.947870267305203074e+00 7.997202184521839952e-01 4.159383423924320478e-02 3.350000000000000000e+02
2.054453404214919843e+00 6.412095768579206823e-01 3.754637486323644802e-02 3.480000000000000000e+02
2.153725077690146428e+00 5.602508571997688591e-01 2.845786877740142523e-02 3.930000000000000000e+02
2.249496134290384752e+00 4.946416085008744634e-01 2.415941828397036653e-02 3.640000000000000000e+02
2.345654845169915514e+00 4.367176430744168503e-01 2.104621292296509141e-02 4.000000000000000000e+02
2.449137447838010129e+00 4.908164991754007112e-01 2.097257994107862983e-02 4.000000000000000000e+02
2.549651604761403512e+00 5.565390723953694829e-01 2.267394784228519283e-02 4.000000000000000000e+02
2.648345676102778601e+00 7.668557542089859957e-01 3.547495412744531423e-02 4.000000000000000000e+02
2.744764629407328460e+00 1.088121693690439429e+00 5.292221277291854487e-02 4.000000000000000000e+02
2.855723025729279829e+00 1.228743961979285704e+00 5.982044190127137201e-02 4.000000000000000000e+02
2.954130109559268469e+00 1.068012907358556474e+00 4.624436007281063771e-02 4.000000000000000000e+02
3.050577244730184212e+00 1.110186058410251864e+00 4.789848998090616428e-02 4.000000000000000000e+02
3.148752260077940068e+00 9.361484044563047613e-01 4.286831523949487244e-02 4.000000000000000000e+02
3.250245140157155266e+00 8.676802738158684303e-01 3.795390589515304502e-02 4.000000000000000000e+02
3.351238306494303654e+00 8.060322036291855952e-01 3.274411000164135360e-02 4.000000000000000000e+02
3.447428093273471106e+00 7.917054574879910378e-01 3.470506337983191025e-02 4.000000000000000000e+02
